Image ID,Reference,Adjudicator,Timestamp,Task,Label
1622,38730A25E910BFF84EA053A292C79EE9488BB1F10370720B1030E25D6196EACC, ,2016-Mar-07 07:00:23,quantity,0
1623,B6F6651A0C493B2237A26CA396C8B4DC3D670BCF6236FC1BEF63E774D110400F, ,2016-Mar-08 10:52:05,model,AR
1625,53E9CC9BFA326272FFFAE6FB358867EC88B6AD8DA4EBBB9E9038488715A1F950, ,2016-Mar-07 07:00:23,quantity,1
1627,81A2D3AE3832F38B8474C696261559E5EE84A40B34C884196C13AD34CFE58FAC,clint,2016-Mar-08 09:47:34,subject-type,ammunition
1630,A194951BB26DB0D4C7C133D3E2753F9E1E79C337EE5312E4DF255248E0ECEE0C, ,2016-Mar-07 07:00:23,quantity,1
1632,2E92ABF8F64011FAC3C63DE339CB4A744AAD26250E2DAF3A381519C091EB6CA5, ,2016-Mar-07 07:00:23,subject-type,handgun
1632,2E92ABF8F64011FAC3C63DE339CB4A744AAD26250E2DAF3A381519C091EB6CA5, ,2016-Mar-08 10:52:06,model,Glock
1635,E926DDAC8765DC9889C16143C92F560675DFA7D07EFA611F0B7F098C496C8435, ,2016-Mar-07 07:00:24,quantity,0
1637,122DD0AB2102A0217CE80B42D0F6338229800D65DD707DFF005D56A8CA226A2B, ,2016-Mar-07 07:00:24,subject-type,handgun
1640,2AFF08D94A3CA09AC0AE8028EB8431A208BFEF97B290693EF4221D88001C528A, ,2016-Mar-07 07:00:24,quantity,1
1641,20D92C30EC33E63B8608AEE5C5BB44E4DEA034DA093986EBCEB5FADF8300247E, ,2016-Mar-08 10:52:06,model,Glock
1642,27C3B3F4852D873DE3F871C9F81E61838889879CC7101228023323BF1BCB9A13, ,2016-Mar-07 07:00:24,subject-type,handgun
1645,1D234774986E424B412C73D9C7ACC971E027A7E73B74D48645CC81B73D0C6ADC, ,2016-Mar-07 07:00:24,quantity,1
1646,F706C7681B4B60222AEB47070C4C82420D8745A31884FDA3FF70D4C402D69472, ,2016-Mar-08 10:52:07,model,Glock
1647,34414EA8C593230E5E7C3DB82170E3F7AB68F630EA346689B1FFE46280AA3A50,clint,2016-Mar-07 17:11:16,subject-type,rifle
1650,1D9D3D591652A8259C4AB093F0F5B242358B5B3C8B47A594737AF9C8F638EC6A,clint,2016-Mar-07 17:11:21,quantity,1
1652,5D6771213ECC169CF155444C1709995A84887E1B388EDAE24D7F92D99423DC36, ,2016-Mar-07 07:00:24,subject-type,rifle
1653,551ACC3D86C2F449DDA3A0C9C0DB5DBD4B04B1C3233F10504D1468CADD29FB0C, ,2016-Mar-08 10:52:07,model,AK
1655,3B746905BBBC5926FAE5BD34D2BECA9BCACE62CAD1AD3CBCFD3D4415E54FA935, ,2016-Mar-07 07:00:24,quantity,0
1657,2263492673500C51B7F540B2A056038BCDE8640F1108480E8A90CA06A606313E, ,2016-Mar-07 07:00:25,subject-type,other
1660,587BEAE392DADFA768B65AF17758DFED2057163898509BA4DFEA0A6519E6EA66, ,2016-Mar-07 07:00:25,quantity,1
1662,14D951D3A8DD38C0CAC5CD48C39A1ACE9F74A373633084284DFCDF5B463A9D69,clint,2016-Mar-08 09:47:54,subject-type,other
1665,29D6F790637CE7B5B1830E7BC605CEA2A9AED96ADF43699A7FEDC53D566A1D4C, ,2016-Mar-07 07:00:25,quantity,0
1669,FFF9CF1DD74B81996EEC9467F972BED39CB655CDE5CB6CD35CDDCCBBF3980F83, ,2016-Mar-07 07:00:25,quantity,1
1669,FFF9CF1DD74B81996EEC9467F972BED39CB655CDE5CB6CD35CDDCCBBF3980F83, ,2016-Mar-08 10:52:08,model,Glock
1671,70EACEC23A39CCAC56B9080D421DE7B73E86A4C16731E8624E3570FE34884CB1, ,2016-Mar-07 19:15:16,subject-type,handgun
1674,839EEC62487C9BCA3AC2EA8EA64AC9C8118C76BB0A55F25F47AC836D0B6CF98E,clint,2016-Mar-07 17:19:30,quantity,1
1676,185E61914D89C2E308FCB4A68F1CC380BB85CE4550D2198104B4BBFADD05F414, ,2016-Mar-07 19:15:16,subject-type,rifle
1679,C40A267B6B0EA930C6EF9C0D4A2559C41BCDB8B20D578D81407B57692280A909,clint,2016-Mar-07 17:19:34,quantity,0
1681,8EA8161CDF6F249DEAF26589D115BA4B3688C7AE06883EC1C5413F231915B631, ,2016-Mar-07 19:15:16,subject-type,handgun
1681,8EA8161CDF6F249DEAF26589D115BA4B3688C7AE06883EC1C5413F231915B631, ,2016-Mar-08 10:52:08,model,Revolver
1684,E1AF20EA292727725E5A2679E1154AFADE2536FF88FC7BB542E3EF9ACB05E11A, ,2016-Mar-07 07:00:25,quantity,0
1687,0F7CF8CEB16AA09727318925761DD270FFE5DC2359EC37665DB93E560ED948DB, ,2016-Mar-07 19:15:16,subject-type,handgun
1687,0F7CF8CEB16AA09727318925761DD270FFE5DC2359EC37665DB93E560ED948DB, ,2016-Mar-08 10:52:09,model,Glock
1689,9AD94126E0B7D1FD47CD74F66AE8F833E514ED6BF170550A9839C52E100009CD,clint,2016-Mar-08 09:48:58,quantity,1
1692,1F3F716E1055BAAE7217372059557E566F6DAB053D15CBE08C3F62F6C4CB6337, ,2016-Mar-07 19:15:16,subject-type,shotgun
1694,9C4C4BF4539B2D382D765119414CAC52CE40EDEE093195C67F6FB8E2FF72D990, ,2016-Mar-07 07:00:26,quantity,1
1695,6540051B720E941559B7E142E86AA584D5464906C1C53670505142B36D130BB4, ,2016-Mar-08 10:52:09,model,AK
1697,DF5BA7707D62C57EAF9044C5EC7A285EA4869484E95601B971822280DC1A0573, ,2016-Mar-07 19:15:17,subject-type,rifle
1699,AC386039BE2D97130D09A518EC44773672E57CA5363EC48F788860247D1F2655,clint,2016-Mar-08 09:49:11,quantity,1
1702,4D68FE29E3220DFE049BA3028933DBABE575C2B60404F77EDF13A665F4F3A1BB, ,2016-Mar-07 19:15:17,subject-type,handgun
1702,4D68FE29E3220DFE049BA3028933DBABE575C2B60404F77EDF13A665F4F3A1BB, ,2016-Mar-08 10:52:09,model,Revolver
1704,62CF2C95CA22A802EC35764A8B7B86194C8B0329ACBCCB4F681B9BEF09BFDD5E, ,2016-Mar-07 07:00:26,quantity,1
1707,93D87BB6A6B379EEB06D3499C1FA6E84F420F5E339BEDB7AFB40C040BA900A1A, ,2016-Mar-07 19:15:17,subject-type,handgun
1709,6024FEA64CCA56DE43DA628B5AAE6AB61F1A6A96885F41B2378DEBA85742FA22, ,2016-Mar-07 07:00:26,quantity,1
1709,6024FEA64CCA56DE43DA628B5AAE6AB61F1A6A96885F41B2378DEBA85742FA22, ,2016-Mar-08 10:52:10,model,Glock
1713,F0C65BEA3DA8F00435A50F4A12E5F141A4B410D1E1FCA2792B1345FA1A0E8666, ,2016-Mar-07 19:15:17,subject-type,handgun
1714,444679872BACFB2069AF033E8F51978CF04836F745DBB580082DC1A105BC6BA4, ,2016-Mar-07 07:00:26,quantity,0
1715,5ABE32B4F84ADAD13354EB28D7DA0465DFBA300D2B12D77F6D87096667B39AC1, ,2016-Mar-08 10:52:10,model,AR
1718,8F6E0D8C687CBEA62448FA533E81845BB2A7973A50FDC36F230810A535F086B4, ,2016-Mar-07 19:15:17,subject-type,rifle
1719,298CE77D1999EFEA7E462BB3078A64717B4286D18921849A55D2E13634ACD289, ,2016-Mar-07 07:00:26,quantity,1
1723,7F5D6EE7FE34F69C2BECC9F7410508CF6D7DD9B87F454BB74A0B2B7F5894B5C2, ,2016-Mar-07 19:15:17,subject-type,handgun
1724,63CD4E7739FB63E0F03AADCCBCD25A20B43927FBF9AB94CF9DBE9EBE09F4571C, ,2016-Mar-07 07:00:26,quantity,2
1727,A9EF787330AAACD4022C9AB60681408BF3733A27001238BED3CFB98E99C1E58F, ,2016-Mar-08 10:52:10,model,AR
1728,59F22D64AB9CC781BAE4BD4C7EAAD836421F859C6DB1FCBA4DEF4E93F4897A02, ,2016-Mar-07 19:15:18,subject-type,handgun
1729,2C86E6409BC665835DB223C75EFB31E5615100201EEFC52A35CCF3A084A694B8, ,2016-Mar-07 07:00:26,quantity,1
1733,10ABBF525F091662018FD987EB81DEF39E125FAF764B1CBDD86153DF3506B682, ,2016-Mar-07 19:15:18,subject-type,handgun
1734,376700ACC1D8C173DE1CE0EB7977D009095CBCB0B22276B1E2A3F9A1381F4E7D, ,2016-Mar-07 07:00:27,quantity,1
1734,376700ACC1D8C173DE1CE0EB7977D009095CBCB0B22276B1E2A3F9A1381F4E7D, ,2016-Mar-08 10:52:11,model,Revolver
1738,C3AF302EAB43F78E5CB49E0323438973A7E745E48DEFAEAFEA43DFE4338F1B92, ,2016-Mar-07 19:15:18,subject-type,rifle
1739,E9CC8F5AB1736891F642EA9D455C4AAEA529DDA51473DB5B03894392D305B432, ,2016-Mar-07 07:00:27,quantity,1
1743,FB33FC99516719F902B5A7331FF38778B573D781D302395FA3A38C5D35942F7E, ,2016-Mar-07 19:15:18,subject-type,handgun
1743,FB33FC99516719F902B5A7331FF38778B573D781D302395FA3A38C5D35942F7E, ,2016-Mar-08 10:52:11,model,Revolver
1744,E7F959B5D42AF7FCD967A540DAAF1A82BA74646486D5A4020DA9D84DA99DD5DF, ,2016-Mar-07 07:00:27,quantity,1
1755,4FC49B6B5BA643D058BEBAA5A85C10E299B4A321AEAB120EFA0F3F71487B2A97, ,2016-Mar-07 19:15:18,subject-type,handgun
1756,FE9BB0D90B9ABC0B5803CD8265975626DD3C18EFA042CE2397CE80CC18F44731, ,2016-Mar-07 07:00:27,quantity,1
1759,3E3F3F505D29899137279EDADBA125B4F34B503C024C5AFABEA18A9A2D11D15E, ,2016-Mar-08 10:52:11,model,FN 5.7
1760,9C518417F827F86D36DCAAF1F514FFD53C1BD2FF761564C8CC222B28E45E9890, ,2016-Mar-07 19:15:19,subject-type,rifle
1761,71BE05ECF024BC685E161701CD2BC95F2EDB519E4AB1BB12911D55157F7A2D5A, ,2016-Mar-07 07:00:27,quantity,1
1765,95498BA16B7BC2E8DDE22482D426912430BC3F7F4EDF534127B615A5BC7E52A7, ,2016-Mar-07 19:15:19,subject-type,rifle
1766,077D00C7AAD9C6E2AE7A64467B2F51CD44F78695C89F93C11DD6DF615548CF91, ,2016-Mar-07 07:00:27,quantity,1
1767,45E1B8B8E97572B2262BCF406AE0976575BD6AFDA3713561EDA3F9F4FD4FB417, ,2016-Mar-08 10:52:12,subject-type,ammunition
1771,05EA1A92F6BED0D33A24BE6B08B4405F90FBEF8546351884490496F87E2682FF,clint,2016-Mar-08 09:51:43,quantity,2
1771,05EA1A92F6BED0D33A24BE6B08B4405F90FBEF8546351884490496F87E2682FF, ,2016-Mar-07 19:15:19,subject-type,rifle
1776,D56EA363F98C2BE25F651AD41599E0DB905C786EB836E9E677925D1CDB1D7791, ,2016-Mar-07 07:00:27,quantity,1
1776,D56EA363F98C2BE25F651AD41599E0DB905C786EB836E9E677925D1CDB1D7791, ,2016-Mar-07 19:15:19,subject-type,handgun
1776,D56EA363F98C2BE25F651AD41599E0DB905C786EB836E9E677925D1CDB1D7791, ,2016-Mar-08 10:52:12,model,Glock
1780,31AE7A3406D43F0B6A271E2288EEF17EB54D43D23A3D5F4BE28CA2C9A3DE0268, ,2016-Mar-08 10:52:12,subject-type,rifle
1781,B4F863E05C6A29C0B2A4810D842F5C785C4BEBE0C91A523645AA0143F7750579, ,2016-Mar-07 07:00:28,quantity,0
1783,D65901A743B0019D0D1670C355AEA9959A12CCD021FE46E949F4D1135CC5209D, ,2016-Mar-08 10:52:12,subject-type,handgun
1786,598518A4B0142E8599FBDA249E258C617969F0844DE2178900B3226B42D8C342, ,2016-Mar-07 07:00:28,quantity,1
1787,E1442523A9CBF634B4EBF813825ACC17F7A5DFCC9E35C29F6355D10C0C33580C, ,2016-Mar-08 10:52:13,model,Glock
1790,9A80A8F20A07C9CBA9D84D60448AAB1C04E35D823155A6CD6EB5A7F7DD2DE566, ,2016-Mar-08 10:52:13,subject-type,ammunition
1791,1D54ED2C4A6BCB65B0EA2D1E52938EC5905FA68E02491219CDA9F8B81147B8BA, ,2016-Mar-07 07:00:28,quantity,0
1794,32A4CF7ABD8B6BD7E0603C102672E0DF884B2361108C0A7ABA0A5B9AA3E529A7, ,2016-Mar-08 10:52:13,model,1911
1796,5B0DBD2CF02352DEC7CE23622030AF8E66C5C21443917F88196D0751118FAF7B, ,2016-Mar-07 07:00:28,quantity,1
1796,5B0DBD2CF02352DEC7CE23622030AF8E66C5C21443917F88196D0751118FAF7B, ,2016-Mar-08 10:52:13,subject-type,handgun
1799,D771FE01E26934B8ED4D861EE7F9538FFD45432B1174750D24CD8F9A656E8127, ,2016-Mar-08 10:52:13,subject-type,rifle
1801,96EA3C6FF94601DCA7EC80988E97FD1264A1AB55B2952A2D312B0906F769B425, ,2016-Mar-07 07:00:28,quantity,0
1805,ED4709D4B9809204CD160B99F5352CA5B2C4A1365F9649432EEFCA784DBA0FC4, ,2016-Mar-08 10:52:13,model,1911
1806,849DAAFF851BFE6B7ECCA55C8615F920C5CE63BA3255C8756B9B09814D816F7E, ,2016-Mar-07 07:00:28,quantity,1
1808,7897657AD6C4686C1BD5091F0263E4B51581D44D04707EDA07623B01F82FAAAC, ,2016-Mar-08 10:52:14,subject-type,other
1811,F022B4535F7CB73B7A9953B738828FA1E19ADAD41CE755940ED4D5EF6235F6D5, ,2016-Mar-07 07:00:28,quantity,1
1812,A87D3A0129AB88ED652C8C0A48A4038D6B166B6FE174208BB129711443B43909, ,2016-Mar-08 10:52:14,model,AR
1816,E634AA23AECC6F32396029FEA00261D9DDC66D0D304847AF47BC69DB29432D9A, ,2016-Mar-07 07:00:28,quantity,1
1816,E634AA23AECC6F32396029FEA00261D9DDC66D0D304847AF47BC69DB29432D9A, ,2016-Mar-08 10:52:14,subject-type,shotgun
1820,1C500F32AC0E301B371F47E5CC47B463096791FC014A0E56E1924701DE84F3C5, ,2016-Mar-08 10:52:14,subject-type,handgun
1821,5ABA8F8D9F7D206C16623BBA7D8072E07E7FB4D46F165E1C266FB92F615B2816, ,2016-Mar-07 07:00:29,quantity,0
1824,81ECDDFDD3407D5C6BB4AEA0460B541605CBC6EB9579A820862BE0054012423D, ,2016-Mar-08 10:52:14,subject-type,other
1826,3F875F4EC6D2986C90B6464F7F05B17CAC3BDAD79E4DF355F449F2AD9B341FB7, ,2016-Mar-07 07:00:29,quantity,0
1827,BEFB372D6C620686CFF166D09A83E8A2B7FD6099FAE264DF0798D3514ED031E0, ,2016-Mar-08 10:52:15,subject-type,handgun
1831,19C759D50CE85A79A19840A18551F66488C6C031704F200CD6BD035020D7CEB3, ,2016-Mar-07 07:00:29,quantity,1
1831,19C759D50CE85A79A19840A18551F66488C6C031704F200CD6BD035020D7CEB3, ,2016-Mar-08 10:52:15,model,Glock
1835,4AF402DAD09311C6E16B0D547A8152979726A8DB531A0632FB9093120903FE17, ,2016-Mar-08 10:52:15,subject-type,rifle
1836,4C4060EB539A910A4AC781E503F7ABE4F8669FD8DD18B9367DEF484121A91714, ,2016-Mar-07 07:00:29,quantity,1
1839,00CE3AA78870FD0A01B8003F12EE5F12656D022E0BD110B941AEC976E56A9A67, ,2016-Mar-08 10:52:15,subject-type,ammunition
1841,9874153844C0A8A301FFA2431F3BAEBB23133E4858F950555390C37915F0E95E,clint,2016-Mar-08 09:52:11,quantity,1
1844,82BBBF3B53BA9D84882CE27915AEC8AA7C70783ADCD465B58FF6E08869A3AD93, ,2016-Mar-08 10:52:15,subject-type,ammunition
1846,96CB541D015F9473F5D3FBAEDCA2E6F438F28D53655EBED57C9E7E1FD208526F, ,2016-Mar-07 07:00:29,quantity,1
1848,ABE10504E222148E74B42CB4C512BBDE311110DA5C3E3CE14342F6530EAA89AD, ,2016-Mar-08 10:52:15,subject-type,other
1851,E0784AB90EA6C8AC088827B8DE7680936A804379970A5861924EE62FF35CDB15, ,2016-Mar-07 07:00:29,quantity,0
1853,3F99015F5C259A50039455E677B2DAEC1189326CD935DDF6BA86553BF15D856E, ,2016-Mar-08 10:52:16,subject-type,other
1856,7988392FBF868BB0E72E6B3B8F9E962CB0254EE86D7CFC2BDF04DAD9D11BFD9D, ,2016-Mar-07 07:00:29,quantity,0
1857,5A79C51BEEABBF4566BFFE36A75EB70188EE97D0682CFDF15016917310A4C0B4, ,2016-Mar-08 10:52:16,model,Glock
1860,663F8A5756986C93331B0B745F2BB58BE1ABB2BA176AAA9F885AEE25C762F717, ,2016-Mar-08 10:52:16,subject-type,other
1861,E22D2A94130818092A7DBB6EA2C8C0238DC287B5CFBFDA8BB14B498F25FD4354, ,2016-Mar-07 07:00:30,quantity,1
1863,C3B58E09BA6949EC790C350FA9E3C38BB5CF90ACEA814759A27B8739C8FF87AB, ,2016-Mar-08 10:52:16,subject-type,rifle
1866,AF0D41CF32F7E5F87AF669C1AA78E820D96A785467A2EB1FACE406CCF68CA084, ,2016-Mar-07 07:00:30,quantity,0
1867,0A96B769AB9040BD5C5149A03375915733072ACCAEC9AA0A8766A2FD01955876, ,2016-Mar-08 10:52:16,subject-type,handgun
1871,8190C22DDEB125E844F3B2A27554010537A19E6F9642EDD2558F75805E7F4DB0, ,2016-Mar-07 07:00:30,quantity,1
1871,8190C22DDEB125E844F3B2A27554010537A19E6F9642EDD2558F75805E7F4DB0, ,2016-Mar-08 10:52:17,model,AR
1874,5A0C7AF00B81A56B6796FA882F2D362B85AB89707B2066D5AD723EA847E0C4F4, ,2016-Mar-08 10:52:17,subject-type,handgun
1876,69809E2177A15C7E4F26F0143179C8940572604BE022B72AAFC9E4D8D0CA2675, ,2016-Mar-07 07:00:30,quantity,0
1879,C36A8129DDEF25119EF39436277820CB09C7D14F14FF7CEF5AD30A4288172C62, ,2016-Mar-08 10:52:17,subject-type,handgun
1881,C63B37164A0DA6F7993B21A64DE31424441D2074E988475F87AC35B3A75E556F, ,2016-Mar-07 07:00:30,quantity,1
1883,D9AA56A1C55BDDD184C510DDA6C1E16D6D9A40516286733E5DBA5CDBE85B2908, ,2016-Mar-08 10:52:17,subject-type,rifle
1886,47705B23D9E9F551DC75A63F9E317B17B835580AB378CBB3977828E4C192936A, ,2016-Mar-07 07:00:30,quantity,1
1886,47705B23D9E9F551DC75A63F9E317B17B835580AB378CBB3977828E4C192936A, ,2016-Mar-08 10:52:17,subject-type,handgun
1890,3E9059234855CDCE9EA738434BD96B0639E222BBDACBE8A40C600DF93D8B9C87, ,2016-Mar-08 10:52:18,subject-type,rifle
1891,7051D1F3FC4EDF27CE42D06025F4C71AC8646E7A0344CFC0B4140704FB951EAC, ,2016-Mar-07 07:00:30,quantity,0
1894,2EFFE950279328F1A8B76E72FD823A3EC649A76C53DF7C665F912CA82B3F960F, ,2016-Mar-08 10:52:18,subject-type,handgun
1896,AF3FC4F844D59251C02A261ECEDD4B57AF975A4F86A2B0040FD912485940908C, ,2016-Mar-07 07:00:30,quantity,1
1897,FFDF5AFB0553D53DFA11726FCA4E371E545713F78902899F02F92698C979DEF5, ,2016-Mar-08 10:52:18,subject-type,handgun
1901,979B43585C7250660B5AB81575DB5D029BB06849DF015A7B955C404722E87F7B, ,2016-Mar-07 07:00:31,quantity,1
1901,979B43585C7250660B5AB81575DB5D029BB06849DF015A7B955C404722E87F7B, ,2016-Mar-08 10:52:18,subject-type,rifle
1904,BFBD9986B25C515FCCBAA4993AE14FEFC3D3EDE12FB401902B7ECB2C8BF817D6, ,2016-Mar-08 10:52:18,model,Glock
1906,B8D06D1FE9CAF94B69C3E7AF3C590BF55EB75C7F464A22F741B09A06ACB94886, ,2016-Mar-07 07:00:31,quantity,1
1906,B8D06D1FE9CAF94B69C3E7AF3C590BF55EB75C7F464A22F741B09A06ACB94886, ,2016-Mar-08 10:52:18,subject-type,handgun
1909,77C6D47B4D0D718966D701832D742A23576F082099532543482B907D7EAF9043, ,2016-Mar-08 10:52:19,subject-type,other
1911,EEFB714511A16FFEFF416DAF137ABFDA6470B0DA62721862273F9127A945D877, ,2016-Mar-07 07:00:31,quantity,1
1913,FAE3BD8CA4A6994EE5798826DC17E0FB6F05A0F225D51C0511224C3F6F11BCF3, ,2016-Mar-08 10:52:19,subject-type,rifle
1916,1269299F6C9937D0A63AF5C426DA390485FF44FCB12BE31D162A04AD2E00ACC4, ,2016-Mar-07 07:00:31,quantity,1
1917,E909BA0601CBCB14888309D1890260ABBFECCC5C632D5EFDC9F9700F6BDEFF0C, ,2016-Mar-08 10:52:19,subject-type,ammunition
1920,233AC1303F4E4F1BE10B73EF15077BB8B1175517DFF3A5C485F4F1C721E4820B, ,2016-Mar-08 10:52:19,model,AR
1921,3DECB91230207218CE0503117931D75D533CA0E94D5F80D9FC9DE57356A40521, ,2016-Mar-07 07:00:31,quantity,1
1923,582A96A6D04703A63A475D640340E04925C9F5C3481AAC3C1CFA3E8AF4D29DCE, ,2016-Mar-08 10:52:19,subject-type,rifle
1926,293FA37D9C13B6BA60DD912CE9AD8F8F50AA59A0BC45D18E68E8A1739D4CDD94, ,2016-Mar-07 07:00:31,quantity,1
1927,0DD03AC8523EF18DD04B7AD1ABAEA7517A06C5E8CCEA517E37092219996BFC51, ,2016-Mar-08 10:52:20,subject-type,rifle
1931,C9A218AEDBC743DCECDDB6F2D03F08A857E7636982AB96C58EFC17E5FF3073B3, ,2016-Mar-07 07:00:31,quantity,1
1931,C9A218AEDBC743DCECDDB6F2D03F08A857E7636982AB96C58EFC17E5FF3073B3, ,2016-Mar-08 10:52:20,subject-type,rifle
1934,1C77795187DF66E32DE64E8CC5B7461D4C405B0AF669CAEAD8D32461A9F87031, ,2016-Mar-08 10:52:20,subject-type,other
1936,0805B76618A695AB043BA220E7A5B5AF10394B02CF2F441ACEC90412CD47209B, ,2016-Mar-07 07:00:31,quantity,1
1939,37B3ECA493AEC524400F1890731BD4A5909B1AEF4CBC0C87E8BD3798E8B8AD21, ,2016-Mar-08 10:52:20,subject-type,handgun
1941,FFB29F36557DCB7748BEFE371B6C5038619D79F042D4961C65303169C28184A7, ,2016-Mar-07 07:00:32,quantity,1
1942,6CC5696A484D5EA897172B3611B0CCB2B5BD089BE7DC956D8F24738D1EFB16E8, ,2016-Mar-08 10:52:20,model,AR
1944,5A5B33EDFDB552267C0A5F10C7DF1854CB40611A6B2270D4CEA702986CEB221B, ,2016-Mar-08 10:52:20,quantity,1
1947,2F596BC58E727105D7737B2BA52FEF885FC9ED0BF9BB11E77FCCFC019B82D367, ,2016-Mar-07 07:00:32,quantity,1
1947,2F596BC58E727105D7737B2BA52FEF885FC9ED0BF9BB11E77FCCFC019B82D367, ,2016-Mar-08 10:52:21,subject-type,rifle
1952,12634CA7F625A55931BA5276D1F3ABAB2FAD0C1D7C90EEF2ED0A1752C32E48A1, ,2016-Mar-07 07:00:32,quantity,1
1952,12634CA7F625A55931BA5276D1F3ABAB2FAD0C1D7C90EEF2ED0A1752C32E48A1, ,2016-Mar-08 10:52:21,subject-type,rifle
1955,13BE61096B009186172FF3998C1EEC2DF130946EB4EC6E3BAD8DC9AA91291E7B, ,2016-Mar-08 10:52:21,model,AR
1957,666D40CC3EDA3EB205A1E93C8E2263D5A9187594F2CDDBC98F764CD814209DCB, ,2016-Mar-07 07:00:32,quantity,1
1959,608EC6DDFDE538FFC725EC4EAD5BAFB8CE700AFE4A159B09A052C5CEFA08C04F, ,2016-Mar-08 10:52:21,subject-type,other
1962,BA952A8F66FEC67EDC147D7482D2BCD50CAB7451FE5A7ED3C74D83935F38B9A2, ,2016-Mar-07 07:00:32,quantity,1
1962,BA952A8F66FEC67EDC147D7482D2BCD50CAB7451FE5A7ED3C74D83935F38B9A2, ,2016-Mar-08 10:52:21,subject-type,handgun
1966,24418ACC95DB82D96696D314120650E7D742732349C66EC56DAA77B4AC3C7246, ,2016-Mar-08 10:52:21,model,1911
1967,65BBA26E02C9F883A892D03DCCFA8F070DDBF979A0F50EB1521258EE04527526, ,2016-Mar-07 07:00:32,quantity,1
1969,92F496F6853F5EDB0089F82CE9E952B606882402FBE89AB7D32BBD6BA4AA878F, ,2016-Mar-08 10:52:21,subject-type,other
1972,D558E9DAE641B8436E233765A43F0E6868EE2A14009D133B3B2E84D6B26C1881, ,2016-Mar-07 07:00:32,quantity,1
1972,D558E9DAE641B8436E233765A43F0E6868EE2A14009D133B3B2E84D6B26C1881, ,2016-Mar-08 10:52:22,model,1911
1974,0492800CD4F5DE522B4D4677ACD7248F48113D6D17A37B9B4F4B93E1A0E02C6E, ,2016-Mar-08 10:52:22,subject-type,handgun
1977,46A75A66F48F85FA256162B794A7189B9491FDCE6D1F045A14A564450485DBCE, ,2016-Mar-07 07:00:32,quantity,1
1977,46A75A66F48F85FA256162B794A7189B9491FDCE6D1F045A14A564450485DBCE, ,2016-Mar-08 10:52:22,subject-type,handgun
1981,195B8BB3BD8EC9978C518ACA3E15C4D5631455170100811805A6A90EE91C260D, ,2016-Mar-08 10:52:22,subject-type,other
1982,D60DD9F7635F796EEBAB69B4E702718B26C0A2A15161118E178D17D7552F0E19, ,2016-Mar-07 07:00:33,quantity,1
1986,6029833C7ACC4DBD8656DD34A80EE99ED47FEEB55D65EC3A39F116D79375B66F, ,2016-Mar-08 10:52:22,model,Glock
1987,892EE04D89F900AF05B8439D267D2099E50185A8599AB996B98C61E337CF3D57, ,2016-Mar-07 07:00:33,quantity,1
1989,AE8BFED7F8C99B01AD02D4EEAFC45CDDC057884E08B4BF28DF060FDB5E335AC9, ,2016-Mar-08 10:52:22,subject-type,shotgun
1992,08DC967348CC32607749D2BF68CCDB7E693FEC2B99C776BABF0C002D59461C7D, ,2016-Mar-07 07:00:33,quantity,0
1992,08DC967348CC32607749D2BF68CCDB7E693FEC2B99C776BABF0C002D59461C7D, ,2016-Mar-08 10:52:23,subject-type,other
1995,2CC7915354AD2E20B8A6B41F4EE686606E04AEC2EE7074202CE821D8B2445994, ,2016-Mar-08 10:52:23,model,1911
1997,C7A570F315820CD2FC25E8BB63D6D6E04EDBBD6848B9C4E9B8121B195449B4DE, ,2016-Mar-07 07:00:33,quantity,1
1997,C7A570F315820CD2FC25E8BB63D6D6E04EDBBD6848B9C4E9B8121B195449B4DE, ,2016-Mar-08 10:52:23,subject-type,handgun
2001,B68C5CD28AC5B5B69B2881325D5AFBAE0581731E487FBE21C899A4B1D654FF77, ,2016-Mar-08 10:52:23,model,Glock
2002,5844C363DD059CF1AE856FE615DF17BFD46AB865B4A6C7235056DE573EC0443E, ,2016-Mar-07 07:00:33,quantity,1
2003,14D476354F66FD78984DC81B42B16576503BE2C70F5FF62A930AF8558523A46C, ,2016-Mar-08 10:52:23,subject-type,handgun
2006,E0BED503F5279501D97E83E576956983F639BFD4525707714D4ED3AF488DB4E0, ,2016-Mar-08 10:52:23,subject-type,other
2007,5DAC1B7DFE89CF9127BD56FC020EF5A4A0A4F2D1F3A3AD21DA9155963B40D6E6, ,2016-Mar-07 07:00:33,quantity,1
2010,0327CD8E31F0AF75C66C5E2A113DED92CCEA987D9DC51D7E986EDE14870B12B2, ,2016-Mar-08 10:52:23,subject-type,shotgun
2012,CDF7904A1C1D0699ED0BE0D181804214EC1185AF985ED2DC82166EEA7F4B8A65, ,2016-Mar-07 07:00:33,quantity,1
2014,1E47401407CF025C00CFB23EE8DBDACBF5A3BFBE37B3FE305C5FA5CBB82FFFCF, ,2016-Mar-08 10:52:24,model,Revolver
2017,8D567459C75AFC3400196DCDC6D2ECB58C17136CF4BF63C7FDAE50934526E5F4, ,2016-Mar-07 07:00:33,quantity,1
2017,8D567459C75AFC3400196DCDC6D2ECB58C17136CF4BF63C7FDAE50934526E5F4, ,2016-Mar-08 10:52:24,subject-type,handgun
2021,A2F27E75323ADD77143C7E70A630B96B64B5F1689C924BABAE6EA6EBC4D9001C, ,2016-Mar-08 10:52:24,subject-type,handgun
